Program Name,ole5
Description,Main Pump
Employee ID,1437
Comp Set,4500
Input Factor,7.25
Input Factor Type,cu/in
Serial Number,170036
Customer ID,123456

Date,Time,S1,SP,TP,Cycle,Cycle Timer,LCSetpoint,LC Regulate,Step,F1,F2,F3,T1,T3,P1,P2,P3,P4,P5,Theo Flow,Efficiency
2026-01-16,19:53:24,1202,1200,96,1,825,1000,0,157,40,632.0,81,1412,770,475,289,442,0,469,37.73,1.06%
2026-01-16,19:53:25,1202,1200,96,1,825,1000,0,157,40,632.0,81,1412,770,475,289,444,0,469,37.73,1.06%
2026-01-16,19:53:25,1212,1200,294,1,692,1000,0,157,40,629.0,81,1404,768,938,289,444,0,457,38.04,1.05%
2026-01-16,19:53:26,1212,1200,294,1,692,1000,0,157,40,629.0,81,1404,768,938,289,479,0,457,38.04,1.05%
2026-01-16,19:53:27,1215,1200,498,1,559,1000,0,157,1296,635.0,6864,1410,768,1002,290,479,0,451,38.13,33.99%
2026-01-16,19:53:27,1215,1200,498,1,559,1000,0,157,1296,635.0,6864,1410,768,1002,290,481,0,451,38.13,33.99%
2026-01-16,19:53:28,1184,1200,696,1,425,1000,0,157,1296,632.0,6864,1402,768,1002,290,481,0,445,37.16,34.88%
2026-01-16,19:53:29,1184,1200,696,1,425,1000,0,157,2652,632.0,13223,1402,768,1002,288,482,0,445,37.16,71.37%
2026-01-16,19:53:30,1221,1200,894,1,292,1000,0,157,2652,571.0,13223,1406,766,985,288,482,0,445,38.32,69.20%
2026-01-16,19:53:30,1200,1200,1000,1,159,1000,0,157,3908,568.0,19095,1404,768,979,288,480,0,457,37.66,103.76%
2026-01-16,19:53:31,1200,1200,1000,1,159,1000,0,157,3908,568.0,19095,1404,768,979,288,480,0,457,37.66,103.76%
2026-01-16,19:53:32,1223,1200,1000,1,25,1000,0,159,3867,556.0,18893,1404,768,979,288,482,0,451,38.38,100.74%
2026-01-16,19:53:32,1223,1200,1000,1,25,1000,0,159,3867,556.0,18893,1404,768,979,288,482,0,451,38.38,100.74%
2026-01-16,19:53:33,1204,1200,1000,1,0,1000,0,159,3867,562.0,18589,1406,768,985,289,482,0,445,37.79,102.33%
2026-01-16,19:53:34,1204,1200,1000,1,0,1000,0,159,3867,562.0,18589,1406,768,985,289,481,0,445,37.79,102.33%
2026-01-16,19:53:35,1200,1200,1000,1,0,1000,0,159,3888,568.0,18893,1404,768,985,289,481,0,439,37.66,103.23%
2026-01-16,19:53:35,1200,1200,1000,1,0,1000,0,159,3888,568.0,18893,1404,768,985,289,481,0,439,37.66,103.23%
2026-01-16,19:53:36,1184,1200,1000,1,0,1000,0,159,3867,556.0,18792,1406,766,997,288,481,0,451,37.16,104.06%
2026-01-16,19:53:37,1184,1200,1000,1,0,1000,0,159,3867,556.0,18792,1406,766,997,288,480,0,451,37.16,104.06%
2026-01-16,19:53:37,1204,1200,1000,1,0,1000,0,159,3847,571.0,18994,1404,768,973,288,480,0,457,37.79,101.81%
2026-01-16,19:53:38,1204,1200,1000,1,0,1000,0,159,3847,571.0,18994,1404,768,973,288,480,0,457,37.79,101.81%
2026-01-16,19:53:39,1221,1200,1000,1,0,1000,0,159,3847,565.0,18994,1406,766,997,288,480,0,457,38.32,100.39%
2026-01-16,19:53:40,1200,1200,1000,1,0,1000,0,159,3847,565.0,18589,1404,770,997,289,480,0,445,37.66,102.14%
2026-01-16,19:53:40,1200,1200,1000,1,0,1000,0,159,3847,565.0,18589,1404,770,997,289,480,0,445,37.66,102.14%
2026-01-16,19:53:41,1221,1200,1000,1,0,1000,0,156,3847,562.0,18589,1404,779,956,289,481,0,457,38.32,100.39%
2026-01-16,19:53:42,1221,1200,1000,1,0,1000,0,156,3847,562.0,18589,1404,779,956,289,481,0,457,38.32,100.39%
2026-01-16,19:53:42,1193,1200,1000,1,0,1000,0,156,3827,565.0,18893,1406,779,973,288,480,0,439,37.44,102.21%
2026-01-16,19:53:43,1193,1200,1000,1,0,1000,0,156,3827,565.0,18893,1406,779,973,288,480,0,439,37.44,102.21%
2026-01-16,19:53:44,1200,1200,1000,2,0,1000,0,135,3888,562.0,18488,1406,779,997,289,480,0,445,37.66,103.23%
2026-01-16,19:53:45,1200,1200,1000,2,0,1000,0,135,3888,562.0,18488,1406,779,997,289,480,0,445,37.66,103.23%
2026-01-16,19:53:45,1195,1200,904,2,5948,1000,0,160,3847,562.0,18083,1404,781,973,288,481,0,469,37.51,102.57%
2026-01-16,19:53:46,1195,1200,904,2,5948,1000,0,160,3847,562.0,18083,1404,781,973,288,481,0,469,37.51,102.57%
2026-01-16,19:53:47,1182,1200,632,2,5815,1000,0,160,3867,568.0,18589,1406,781,1008,288,482,0,439,37.10,104.24%
2026-01-16,19:53:47,1182,1200,632,2,5815,1000,0,160,3867,568.0,18589,1406,781,1008,288,482,0,439,37.10,104.24%
2026-01-16,19:53:48,1189,1200,368,2,5681,1000,0,160,3685,614.0,17982,1406,779,956,289,482,0,457,37.32,98.75%
2026-01-16,19:53:49,1193,1200,104,2,5548,1000,0,160,2146,641.0,10793,1406,779,979,289,477,0,445,37.44,57.31%
2026-01-16,19:53:50,1193,1200,104,2,5548,1000,0,160,2146,641.0,10793,1406,779,979,289,477,0,445,37.44,57.31%
2026-01-16,19:54:12,1182,1200,0,2,3281,2000,0,153,20,623.0,891,1410,781,486,290,448,0,480,37.10,0.54%
2026-01-16,19:54:13,1182,1200,0,2,3281,2000,0,153,20,623.0,891,1410,781,486,290,443,0,480,37.10,0.54%
2026-01-16,19:54:14,1200,1200,138,2,3148,2000,0,157,20,635.0,182,1412,783,469,289,443,0,457,37.66,0.53%
2026-01-16,19:54:14,1221,1200,342,2,3015,2000,0,157,567,689.0,2106,1410,781,445,289,483,0,2123,38.32,14.80%
2026-01-16,19:54:15,1221,1200,342,2,3015,2000,0,157,567,689.0,2106,1410,781,445,289,483,0,2123,38.32,14.80%
2026-01-16,19:54:16,1169,1200,540,2,2881,2000,0,157,567,656.0,2106,1408,779,439,289,559,0,2205,36.69,15.45%
2026-01-16,19:54:16,1169,1200,540,2,2881,2000,0,157,567,656.0,2106,1408,779,439,289,559,0,2205,36.69,15.45%
2026-01-16,19:54:17,1225,1200,738,2,2748,2000,0,157,3888,553.0,17880,1406,779,445,289,563,0,2058,38.45,101.13%
2026-01-16,19:54:18,1225,1200,738,2,2748,2000,0,157,3888,553.0,17880,1406,779,445,289,563,0,2058,38.45,101.13%
2026-01-16,19:54:19,1215,1200,942,2,2615,2000,0,157,3888,559.0,17880,1408,781,416,287,561,0,2263,38.13,101.96%
2026-01-16,19:54:19,1215,1200,942,2,2615,2000,0,157,3888,559.0,17880,1408,781,416,287,561,0,2263,38.13,101.96%
2026-01-16,19:54:20,1197,1200,1000,2,2481,2000,0,157,3928,556.0,18488,1408,781,416,287,562,0,2205,37.57,104.56%
2026-01-16,19:54:21,1197,1200,1000,2,2481,2000,0,157,3928,556.0,18488,1408,781,416,287,562,0,2205,37.57,104.56%
2026-01-16,19:54:21,1208,1200,1000,2,2348,2000,0,159,3908,562.0,18589,1406,781,451,287,563,0,2111,37.91,103.08%
2026-01-16,19:54:22,1208,1200,1000,2,2348,2000,0,159,3908,562.0,18589,1406,781,451,287,563,0,2111,37.91,103.08%
2026-01-16,19:54:23,1200,1200,1000,2,2215,2000,0,159,3928,556.0,17880,1408,781,428,287,563,0,2240,37.66,104.30%
2026-01-16,19:54:24,1200,1200,1000,2,2215,2000,0,159,3928,556.0,17880,1408,781,428,287,564,0,2240,37.66,104.30%
2026-01-16,19:54:25,1195,1200,1000,2,2081,2000,0,159,3888,562.0,18184,1404,779,428,287,560,0,2187,37.51,103.67%
2026-01-16,19:54:25,1195,1200,1000,2,2081,2000,0,159,3908,562.0,18690,1404,779,428,286,560,0,2187,37.51,104.20%
2026-01-16,19:54:26,1208,1200,1000,2,1948,2000,0,159,3908,559.0,18690,1406,779,439,286,562,0,2140,37.91,103.08%
2026-01-16,19:54:27,1180,1200,1000,2,1815,2000,0,159,3888,556.0,18285,1412,781,428,287,562,0,2211,37.03,104.98%
2026-01-16,19:54:28,1180,1200,1000,2,1815,2000,0,159,3867,556.0,18285,1412,781,428,287,560,0,2211,37.03,104.42%
2026-01-16,19:54:28,1174,1200,1000,2,1681,2000,0,159,3867,556.0,17982,1408,781,416,287,560,0,2205,36.85,104.95%
2026-01-16,19:54:29,1217,1200,1000,2,1548,2000,0,159,3867,556.0,17982,1408,781,469,286,562,0,2117,38.20,101.24%
2026-01-16,19:54:30,1217,1200,1000,2,1548,2000,0,159,3867,556.0,17982,1408,781,469,286,562,0,2117,38.20,101.24%
2026-01-16,19:54:30,1200,1200,1000,2,1415,2000,0,156,3908,568.0,18083,1408,779,422,286,561,0,2187,37.66,103.76%
2026-01-16,19:54:31,1200,1200,1000,2,1415,2000,0,156,3908,568.0,18083,1408,779,422,286,561,0,2187,37.66,103.76%
2026-01-16,19:54:32,1215,1200,1000,2,1281,2000,0,156,3888,562.0,18488,1412,781,416,285,563,0,2240,38.13,101.96%
2026-01-16,19:54:33,1215,1200,1000,2,1281,2000,0,156,3888,562.0,18488,1412,781,416,285,563,0,2240,38.13,101.96%
2026-01-16,19:54:33,1225,1200,0,2,1148,2000,0,152,3908,668.0,18285,1414,781,451,286,547,0,2087,38.45,101.65%
2026-01-16,19:54:34,1225,1200,0,2,1148,2000,0,152,3908,668.0,18285,1414,781,451,286,547,0,2087,38.45,101.65%
2026-01-16,19:54:35,1137,1200,0,2,1015,2000,0,153,972,668.0,3624,1412,779,475,290,443,0,475,35.69,27.24%
2026-01-16,19:54:35,1137,1200,0,2,1015,2000,0,153,972,668.0,3624,1412,779,475,290,443,0,475,35.69,27.24%
2026-01-16,19:54:36,1234,1200,102,2,881,2000,0,157,40,608.0,182,1418,781,469,287,443,0,469,38.73,1.03%
2026-01-16,19:54:37,1234,1200,102,2,881,2000,0,157,40,608.0,182,1418,781,469,287,441,0,469,38.73,1.03%
2026-01-16,19:54:38,1225,1200,300,2,748,2000,0,157,40,592.0,81,1414,779,1085,286,441,0,428,38.45,1.04%
2026-01-16,19:54:38,1212,1200,504,2,615,2000,0,157,1316,680.0,7674,1416,781,2099,289,556,0,416,38.04,34.60%
2026-01-16,19:54:39,1212,1200,504,2,615,2000,0,157,1316,680.0,7674,1416,781,2099,289,556,0,416,38.04,34.60%
2026-01-16,19:54:40,1189,1200,702,2,481,2000,0,157,2632,653.0,13628,1410,781,2217,287,560,0,410,37.32,70.53%
2026-01-16,19:54:40,1189,1200,702,2,481,2000,0,157,2632,653.0,13628,1410,781,2217,287,560,0,410,37.32,70.53%
2026-01-16,19:54:41,1217,1200,900,2,348,2000,0,157,2632,598.0,13628,1410,779,2187,287,563,0,451,38.20,68.91%
2026-01-16,19:54:42,1217,1200,900,2,348,2000,0,157,2632,598.0,13628,1410,779,2187,287,563,0,451,38.20,68.91%
2026-01-16,19:54:43,1184,1200,1000,2,215,2000,0,157,3786,565.0,18387,1412,785,2228,287,561,0,392,37.16,101.88%
2026-01-16,19:54:43,1184,1200,1000,2,215,2000,0,157,3786,565.0,18387,1412,785,2228,287,561,0,392,37.16,101.88%
2026-01-16,19:54:44,1221,1200,1000,2,81,2000,0,157,3746,568.0,18184,1410,789,2211,286,561,0,381,38.32,97.75%
2026-01-16,19:54:45,1221,1200,1000,2,81,2000,0,157,3746,568.0,18184,1410,789,2211,286,561,0,381,38.32,97.75%
2026-01-16,19:54:45,1200,1200,1000,2,0,2000,0,159,3807,562.0,18488,1412,793,2199,286,562,0,416,37.66,101.08%
2026-01-16,19:54:46,1200,1200,1000,2,0,2000,0,159,3807,562.0,18488,1412,793,2199,286,562,0,416,37.66,101.08%
2026-01-16,19:54:47,1200,1200,1000,2,0,2000,0,159,3746,571.0,18589,1410,793,2217,286,564,0,410,37.66,99.46%
2026-01-16,19:54:48,1212,1200,1000,2,0,2000,0,159,3786,568.0,18589,1410,793,2246,287,564,0,416,38.04,99.53%
2026-01-16,19:54:48,1212,1200,1000,2,0,2000,0,159,3786,568.0,18589,1410,793,2246,287,560,0,416,38.04,99.53%
2026-01-16,19:54:49,1182,1200,1000,2,0,2000,0,159,3746,565.0,18285,1414,791,2175,286,560,0,475,37.10,100.98%
2026-01-16,19:54:50,1182,1200,1000,2,0,2000,0,159,3746,565.0,18285,1414,791,2175,286,560,0,475,37.10,100.98%
2026-01-16,19:54:50,1200,1200,1000,2,0,2000,0,159,3786,565.0,18690,1408,793,2205,286,560,0,398,37.66,100.52%
2026-01-16,19:54:51,1200,1200,1000,2,0,2000,0,159,3786,565.0,18690,1408,793,2205,286,560,0,398,37.66,100.52%
2026-01-16,19:54:52,1191,1200,1000,2,0,2000,0,159,3786,568.0,18690,1414,793,2187,286,562,0,422,37.38,101.28%
2026-01-16,19:54:53,1191,1200,1000,2,0,2000,0,159,3786,568.0,18690,1414,793,2187,286,562,0,422,37.38,101.28%
2026-01-16,19:54:53,1178,1200,1000,2,0,2000,0,159,3786,562.0,18387,1412,795,2099,286,560,0,457,36.97,102.40%
2026-01-16,19:54:54,1178,1200,1000,2,0,2000,0,159,3786,562.0,18387,1412,795,2099,286,560,0,457,36.97,102.40%
2026-01-16,19:54:55,1208,1200,1000,2,0,2000,0,156,3786,562.0,18387,1412,795,2217,286,563,0,392,37.91,99.86%
2026-01-16,19:54:55,1208,1200,1000,2,0,2000,0,156,3786,562.0,18387,1412,795,2217,286,563,0,392,37.91,99.86%
2026-01-16,19:54:56,1172,1200,1000,2,0,2000,0,156,3786,568.0,18387,1412,795,2181,286,564,0,398,36.78,102.93%
2026-01-16,19:54:57,1172,1200,1000,2,0,2000,0,156,3766,568.0,18387,1412,795,2181,285,564,0,398,36.78,102.38%
2026-01-16,19:54:58,1187,1200,1000,3,0,2000,0,135,3766,568.0,18083,1412,793,2199,285,564,0,457,37.25,101.09%
2026-01-16,19:54:58,1212,1200,928,3,5963,2000,0,160,3766,565.0,18792,1412,793,2217,285,564,0,416,38.04,99.00%
2026-01-16,19:54:59,1212,1200,928,3,5963,2000,0,160,3766,565.0,18792,1412,793,2217,285,565,0,416,38.04,99.00%
2026-01-16,19:55:00,1187,1200,664,3,5829,2000,0,160,3867,571.0,19095,1412,795,2181,286,565,0,422,37.25,103.80%
2026-01-16,19:55:01,1187,1200,664,3,5829,2000,0,160,3867,571.0,19095,1412,795,2181,286,564,0,422,37.25,103.80%
2026-01-16,19:55:01,1204,1200,400,3,5696,2000,0,160,3665,617.0,18285,1416,797,2152,287,564,0,457,37.79,96.99%
2026-01-16,19:55:02,1204,1200,400,3,5696,2000,0,160,3665,617.0,18285,1416,797,2152,287,555,0,457,37.79,96.99%
2026-01-16,19:55:03,1202,1200,128,3,5563,2000,0,160,3665,668.0,18285,1420,795,2087,287,555,0,439,37.73,97.15%
2026-01-16,19:55:03,1202,1200,128,3,5563,2000,0,160,3665,668.0,18285,1420,795,2087,287,531,0,439,37.73,97.15%
2026-01-16,19:55:27,1161,1200,0,3,3163,3000,0,153,222,686.0,1498,1422,795,469,289,491,0,428,36.44,6.09%
2026-01-16,19:55:27,1161,1200,0,3,3163,3000,0,153,222,686.0,1498,1422,795,469,289,442,0,428,36.44,6.09%
2026-01-16,19:55:28,1154,1200,54,3,3029,3000,0,157,20,641.0,182,1420,793,480,287,442,0,475,36.22,0.55%
2026-01-16,19:55:29,1154,1200,54,3,3029,3000,0,157,20,641.0,182,1420,793,480,287,442,0,475,36.22,0.55%
2026-01-16,19:55:29,1253,1200,252,3,2896,3000,0,157,20,656.0,182,1422,793,445,287,456,0,1061,39.33,0.51%
2026-01-16,19:55:30,1253,1200,252,3,2896,3000,0,157,20,656.0,182,1422,793,445,287,456,0,1061,39.33,0.51%
2026-01-16,19:55:31,1212,1200,456,3,2763,3000,0,157,222,689.0,182,1422,795,428,287,626,0,3026,38.04,5.84%
2026-01-16,19:55:32,1212,1200,456,3,2763,3000,0,157,2268,689.0,9902,1422,795,428,287,626,0,3026,38.04,59.62%
2026-01-16,19:55:32,1221,1200,654,3,2629,3000,0,157,2268,647.0,9902,1420,795,416,287,630,0,3032,38.32,59.18%
2026-01-16,19:55:33,1197,1200,852,3,2496,3000,0,157,3786,580.0,17273,1420,791,416,286,630,0,3108,37.57,100.78%
2026-01-16,19:55:34,1197,1200,852,3,2496,3000,0,157,3786,580.0,17273,1420,791,416,286,630,0,3108,37.57,100.78%
2026-01-16,19:55:34,1202,1200,1000,3,2363,3000,0,157,3847,580.0,17982,1422,791,445,285,630,0,2950,37.73,101.97%
2026-01-16,19:55:35,1202,1200,1000,3,2363,3000,0,157,3847,580.0,17982,1422,791,445,285,627,0,2950,37.73,101.97%
2026-01-16,19:55:36,1195,1200,1000,3,2229,3000,0,159,3888,586.0,17779,1420,793,445,285,627,0,2944,37.51,103.67%
2026-01-16,19:55:37,1195,1200,1000,3,2229,3000,0,159,3888,586.0,17779,1420,793,445,285,628,0,2944,37.51,103.67%
2026-01-16,19:55:37,1187,1200,1000,3,2096,3000,0,159,3948,586.0,18387,1418,791,392,285,628,0,3167,37.25,105.97%
2026-01-16,19:55:38,1187,1200,1000,3,2096,3000,0,159,3948,586.0,18387,1418,791,392,285,625,0,3167,37.25,105.97%
2026-01-16,19:55:39,1195,1200,1000,3,1963,3000,0,159,3867,583.0,17779,1420,793,475,285,625,0,2920,37.51,103.11%
2026-01-16,19:55:39,1195,1200,1000,3,1963,3000,0,159,3867,583.0,17779,1420,793,475,285,628,0,2920,37.51,103.11%
2026-01-16,19:55:40,1230,1200,1000,3,1829,3000,0,159,3867,586.0,17779,1420,795,439,285,628,0,2950,38.60,100.17%
2026-01-16,19:55:41,1230,1200,1000,3,1829,3000,0,159,3867,586.0,17779,1420,795,439,285,628,0,2950,38.60,100.17%
2026-01-16,19:55:42,1212,1200,1000,3,1696,3000,0,159,3867,580.0,18285,1420,808,439,285,628,0,3120,38.04,101.66%
2026-01-16,19:55:42,1225,1200,1000,3,1563,3000,0,159,3867,589.0,18285,1420,806,428,283,632,0,2961,38.45,100.58%
2026-01-16,19:55:43,1225,1200,1000,3,1563,3000,0,159,3867,589.0,18285,1420,806,428,283,632,0,2961,38.45,100.58%
2026-01-16,19:55:44,1200,1200,1000,3,1429,3000,0,159,3908,586.0,18387,1420,806,439,285,628,0,2967,37.66,103.76%
2026-01-16,19:55:44,1200,1200,1000,3,1429,3000,0,159,3908,586.0,18387,1420,806,439,285,628,0,2967,37.66,103.76%
2026-01-16,19:55:45,1210,1200,1000,3,1296,3000,0,156,3928,592.0,18184,1420,806,422,284,628,0,3173,37.98,103.43%
2026-01-16,19:55:46,1210,1200,1000,3,1296,3000,0,156,3928,592.0,18184,1420,806,422,284,627,0,3173,37.98,103.43%
2026-01-16,19:55:47,1212,1200,1000,3,1163,3000,0,156,3908,586.0,17880,1420,806,451,284,627,0,2950,38.04,102.74%
2026-01-16,19:55:47,1212,1200,1000,3,1163,3000,0,156,3908,586.0,17880,1420,806,451,284,627,0,2950,38.04,102.74%
2026-01-16,19:55:48,1236,1200,0,3,1029,3000,0,152,3948,586.0,18387,1420,806,451,284,627,0,3026,38.79,101.77%
2026-01-16,19:55:49,1236,1200,0,3,1029,3000,0,152,3948,586.0,18387,1420,806,451,284,575,0,3026,38.79,101.77%
2026-01-16,19:55:49,1174,1200,0,3,896,3000,0,153,931,656.0,3523,1422,808,475,289,575,0,504,36.85,25.27%
2026-01-16,19:55:50,1174,1200,0,3,896,3000,0,153,931,656.0,3523,1422,808,475,289,440,0,504,36.85,25.27%
2026-01-16,19:55:51,1202,1200,54,3,763,3000,0,157,20,602.0,182,1424,808,445,285,440,0,469,37.73,0.53%
2026-01-16,19:55:52,1202,1200,54,3,763,3000,0,157,40,602.0,283,1424,808,445,285,440,0,469,37.73,1.06%
2026-01-16,19:55:52,1212,1200,252,3,629,3000,0,157,40,644.0,283,1422,806,539,285,440,0,439,38.04,1.05%
2026-01-16,19:55:53,1187,1200,450,3,496,3000,0,157,40,692.0,283,1424,806,3085,285,626,0,392,37.25,1.07%
2026-01-16,19:55:54,1187,1200,450,3,496,3000,0,157,40,692.0,283,1424,806,3085,285,626,0,392,37.25,1.07%
2026-01-16,19:55:54,1230,1200,654,3,363,3000,0,157,1215,683.0,7067,1424,808,3114,286,633,0,387,38.60,31.47%
2026-01-16,19:55:55,1230,1200,654,3,363,3000,0,157,1215,683.0,7067,1424,808,3114,286,633,0,387,38.60,31.47%
2026-01-16,19:55:56,1208,1200,852,3,229,3000,0,157,2693,583.0,14033,1422,806,3114,287,629,0,387,37.91,71.03%
